tweet,class
"//tw depression  I haven't been really active lately due to twitter taking a toll on my mental health. I don't talk about myself on here but this summer I was diagnosed with depression, and a lot of things really send my mood plummeting. I had some dark moments and close calls.",depression
"my mother just asked me what i plan on doing after hs and so i said ""die ig"" and she went ""i dont think so"" MA'AM YOU WERE WITH ME WHEN I WAS DIAGNOSED WITH DEPRESSION",depression
"@90SZAIN tw// depression/anxiety/bipolar disorder  Middle school basically destroyed my mentality. Thanks to the relentless abuse from both the students and staff, I was diagnosed with depression, anxiety, and bipolar disorder before I even entered high school. I was 14. It's messed up.",depression
@sludge_drunk i was diagnosed with depression as a kid and only got diagnosed with adhd as an adult which explained some things but i dunno you im just saying that can happen,depression
"Whenever I get into a depressed state of mind, it never lasts long anymore. I was diagnosed with depression...when I was a kid. As an adult, a little reasoning and optimism helps me out.",depression
@Ned_the_zombie The drug roller coaster is real! I was diagnosed with depression at 14. At the on set of puberty my body stopped making enough serotonin to regulate my moods. What it does make it uses to keep my body functioning so I had start on a regimented to supplement to lack there of.,depression
"If I were to bitch-slap his attorney, could I argue that I can't be held criminally responsible for assault because I was diagnosed with depression? Just trying to make sense of the logic behind this defence.",depression
@hollymathnerd My sister has depression. She has a disability related to her mental health. I was diagnosed w/ depression 6 wks after my twins were born. I couldn't function normally until after I started taking care of myself. I simultaneously had a temporary disability &amp; mental health issues.,depression
"@morgenlich @bikenesmith @feIixvrse I feel like I'm in this same boat, I was diagnosed with depression and anxiety at 17 but I'm 26 now and trying to get tested for ADHD. Held up because of Covid, but my doctor noted some of my symptoms and wants me back in therapy.   Kinda freaked out/worried but relieved?",depression
"This year has been a wake up call for me. I finally took action for my mental health. Three months ago I was diagnosed with depression and I'm still trying to find the right medication for me. I've had panic attacks and bad thoughts lately, thinking negatively about my future.",depression
"since i was diagnosed with depression, i've been trying to not be depressed and that's making me more depressed. :(((",depression
"My credit score went to the 800s, And let's throw in the fact i was diagnosed with major depression disorder and ADHD @ 25 and everyday that's a fight in itself 🥴",depression
how come my mom waits 2 years to tell me i was diagnosed with depression..,depression
"I was diagnosed with depression two and a bit years ago. It was a diagnosis years in the making, the evening I burst into tears telling my mom that I was a failure because I hadn't been able to give her grandchildren was the catalyst for the doctors appt that led to a diagnosis",depression
@AntixSepticeye @roleplaynews1 OK YOU GOT TO STOP!!  YOU LITERALLY HAVE THE MIND OF A 500 YEAR OLD BOOMER.  You don't understand.  TELLING THEM THEY'RE DOING IT FOR ATTENTION WILL MAKE THEM WANNA DO IT MORE CUZ THEY BELIEVE NOBODY CARES.  I hate people like you.  I was diagnosed with depression by my ...,depression
"also im sorry if im not that active, it's just that i feel like im going into another depression//: yes i was diagnosed with depression by a professional do not yell at me for self diagnosing bc im not",depression
my mom has been nicer to me ever since i was diagnosed w depression lmao,depression
"I am diagnosed with BPD, ADHD and OCD. I didn't bother the NHS until I was 50. Until then I had worked hard, paid taxes and hardly ever visited a GP until my 40's when I was diagnosed with depression and remained on anti-depressants with little success for 10 years.  https://t.co/ECjWdyfOc1",depression
"It was a weird time for me because shortly after I was diagnosed with depression. Thankfully, I had all the resources to keep me on track and very supportive parents, family, and friends to get thru it all.",depression
@AndTheBandAides I was diagnosed with depression at the same time I was diagnosed with type II diabetes. It coincided with the death of my college GF from heart disease. I went into a spiral of drinking and lost my place to live. I couldn't work. I was desperate and started playing Rugby @ 43.,depression
"@Donny_TheGoat @TheManUtdWay I was diagnosed with depression and anxiety about a year ago, all i do i struggle with life so yea i do know, shame you dont know what your talking about",depression
"I remember when I was diagnosed with clinical depression and was put on meds it was my first exam, I was getting panic attacks and I was not willing to get out of the room. Razia started reading me my exam chapters while I was crying and kept saying Sara yeh to sab aata hai tumhe",depression
