tweet,class
En esta @jairbolsonaro estoy de acuerdo contigo. Ese invento de @georgesoros la tal @GretaThunberg es una pendeja y adiciono psicópata https://t.co/q2wWSt9s6I,Yes
"@Lega_Fernando Lo que estoy diciendo que ese puesto de un ACTOR y un CANTANTE no sirve para nada frente a un CIENTÍFICO, y ahora no me saques a la puta Greta, que ha hecho más  que estos dos.",Yes
@GretaThunberg Fue puta madre!,Yes
Que cabrona la Greta que decía que había calentamiento global... Pero calentamiento de que si ESTAMOS A -2 GRADOS. En fin hipocresía...,Yes
@AnabelAlonso_of Puta subnormal,Yes
"@LaFallaras Puede que el servicio haya sido nefasto...pero vamos, ir haciendo fotos a las propinas de los demás es de loca de los gatos de los Simpsons!🥃🥃",Yes
@GretaThunberg Que hijos de puta son los zurdos progres clase alta https://t.co/sDzfDTCD5Y,Yes
"Esta tía es gilipollas. ¿No entiende que hay gente cuyo único medio de transporte a la península o a cualquier otro sitio es coger un puto avión? ¿Qué pretende, que los que vivimos en una isla vayamos en un bonito catamarán como Greta hasta la otra orilla? https://t.co/3TjufExjh1",Yes
@ActualidadRT La Greta loca por el billete sin más comentarios y punto.,Yes
@Mrlopera__ Don manue verdad... y la greta? Ande se ha metio?! Ha Huido la perra...,Yes
@realCarola2Hope Quisiera ver a La Niña estupida de la Greta ver si pone la misma cara de pupu que con trumph,Yes
"@alonso_dm @hermanntertsch Oh no, la Greta Majareta otra vez no!!",Yes
@LaFallaras Ojala y se te caiga el pelo hija de la gran puta,Yes
"Uy, no le vayan a poner El día después de mañana a Greta Thunberg porque deja de tragar y ahora si se nos muere la hija de su puta madre. https://t.co/hOQlUGkTwb",Yes
@LaFallaras Tu levitas con el ron payasa!!,Yes
"@LaFallaras A ver, señora payasa de la tele, no descuide sus tranquilizantes matutinos",Yes
greta hija puta devuélvenos la calefacción,Yes
@AnabelAlonso_of Es estupida esta mujer. Simplemente,Yes
@LaFallaras Lo que eres es una puta borracha,Yes
"De mi podrán decir que estoy todo pendejo, que valgo verga o lo que les venga a la mente. Pero nunca que compartiré ideas solo porque estan socialmente aceptadas. NO SOY UN PUTO BORREGO. Y AL CHILE ME DA ASCO VER LA FOTO DE MALALA Y LA PENDEJA DE GRETA",Yes
@LeticiaDolera Real es echar a trabajadoras embarazadas..... tekisya payasa.....,Yes
"Esta tía es la más cerda, asquerosa, subnormal, tonta, inútil, inculta y deficiente que hay sobre el planeta. Ni Greta llega a este nivel de deficiencia https://t.co/82N4faGe0B",Yes
"@LORENT_SALEH ya entendemos por qué tu llamas imbécil el presidente de los Estados Unidos @realDonaldTrump, y porque tu indignación cuando Trump le dice mocosa a GRETA, 😱 la niña BOBA manipulada por los liberales y la izquierda. 😰😨 https://t.co/wYCrbCh5Lz",Yes
"Un oceano de distancia entre el joven Slat y la histérica Gr*t*

Y ""Este vídeo evidencia la manipulación política que se le ha dado al discurso de Greta Thunberg"" 

on YouTube https://t.co/G9Kx24h8SC",Yes
@mbachelet @GretaThunberg Aquí tienes @mbachelet a ver si sacas un informe de lo que sucede en tu país. La puta que te parió vieja decadente. https://t.co/IybVrCQhlM,Yes
@DonHistorias Cállate puta 🖕,Yes
"@Aprey19 Genio, este gobierno ha anunciado que nos va a subir los impuestos con la patraña de la ""emergencia climática"". Son señales para que hasta tú abras los ojos. Ponte a ver a Greta Thunberg estreñida en una charla, que te vas a informar de puta madre.",Yes
@LaFallaras @populares @CiudadanosCs Tus padres tienen que ser hermanos mínimo  xk sino salir así es imposible 🤮🤮 puta cínica de mierda 🤮🤮🤮,Yes
@monerohernandez Greta la loca 😀,Yes
"[26/12/19 22:29:50] Mar💕: Te das cuenta
 [26/12/19 22:29:52] Mar💕: que va a venir
 [26/12/19 22:29:57] Mar💕:Por una pijA
 [26/12/19 22:30:04] Mar💕: Y no por nosotras q somos sus amigas
 [26/12/19 22:30:10] Mar💕: Es una zorra
 [26/12/19 22:30:17] Mar💕: Callate puta

es amor",Yes
@warkentin Cállate puta sin familia ni amigos .,Yes
"Cui prodest, de libro. Mis dineros los gestiono yo y comerciar ya seguiremos comerciando. Merkel y la burocracia bien pensante comunitaria poseídos por Greta Majareta. https://t.co/iinFXo2Jc7",Yes
"Greta Thunberg, ¿quieres hacer activismo de verdad? Ponte a trabajar, ponte unos guantes y empieza a limpiar bosques, playas y montañas. Mánchate las manos, so cerda, que desde debajo de una pancarta no se arregla el planeta. Claro, que da más dinero tener detrás a la Onu. ¡Vaga!",Yes
"@LaFallaras Patética , ya no distinguías ni el plato .",Yes
"El País protegiendo a la niña estúpida, histérica, niñata, patética...”de los hombres españoles”. No se inaginan estos del gueto Greta lo que dixen de ella las mujeres españolas normales, trabajadoras y madres de familia. De momento meterían presos a los padres por maltrato. https://t.co/oD8xRp2yyR",Yes
@EugeMorales_ Callate puta que me expones,Yes
"@Meme503dCora @ARBENZ_VIVE @Dormiteca @Sani0411 @aceituno_el @eldiariodedross @Marcheese4 @Subarashiijs @mikelgonzalez66 @DalasReview @turbo_plant Pues que estupida tu opinión. Si ayer estaba ya por los suelos. Hoy, cabo un agujero y se enterró. Quédate con tu opinión nadie la quiere salvo los que nos burlamos de lo tonta que es. 👋🏻👋🏻👋🏻👋🏻",Yes
Bolsonaro califica de «mocosa» a Greta Thunberg y ella le responde en Twitter https://t.co/ek9K8Ca9PU,Yes
@maar_ct Machista yo? Anda y tira a fregar!!,Yes
"@LaFallaras @populares @CiudadanosCs Mi querida tronka, que hables tu de idiotez, es lo mismo que decir que tu NO estas loca.
Es decir, una idiotez.
Un besito (es sin vicio, vale ??)",Yes
@wostetas @amalgamewos callate puta,Yes
Hija puta la Greta aes como habla español https://t.co/3fhd8CPihv,Yes
@candeink callate puta,Yes
"Alguien sabe algo de Greta Majareta? Con todo lo que viaja esa chica lo mismo ha pillado el coronavirus. 
Estoy preocupado 😟",Yes
"Decálogo del 'buen feminista'

""MIENTRAS TODO SEA FEMINISMO, LAS MONTAÑAS DE VÍCTIMAS NO. IMPORTAN""
🤮⚠️🤮⚠️🤮⚠️🤮⚠️🤮

#ColombiaAlzaTuVox https://t.co/ixTiBBMuqF",Yes
"Greta, me llamo Kiwa y tengo 15 años; vivo en un campamento para desplazados en Sudán del Sur y he visto y leído las cosas que dices, que te han robado la infancia?, creo que vives en Suecia.,. Sin animo de molestar, hay que ser ignorante o tonta para decir algo así. TE LA CAMBIO https://t.co/7yWiGxZSru",Yes
@Niqui_ortiz cállate puta,Yes
"@sanabria_abi @Miliivera6 cállate puta, y quédate con nosotras",Yes
"Patetica rueda de prensa de Greta y los Garbo 

https://t.co/Pv8B9qc0qx via @YouTube",Yes
Ahora me mola dejar correr el agua mientras me lavo los dientes solo de la puta rabia que me da la Greta Thunberg.,Yes
"@hughes_hu @hermanntertsch Hizo parodia de Greta Majareta? Hizo parodia del Papa Francisco? Hizo parodia de Falconetti? Hizo parodia de PabLenin? Hizo parodia de algún culturjeta de los de la ceja? O del de la ceja?
Ah vale.",Yes
"@jcdelolmowwf @FuturoMiguel @GretaThunberg Y te has dejado el de ""puta"".....mi no entender a este mundo",Yes
"La cara de @Guaido en su reunión con @realDonaldTrump es un poema, me recuerda a la pequeña, delicada y loca de Greta 😂😂😂",Yes
Greta eres una puta panoli te marean para todos lados,Yes
@GretaThunberg @AliciaCastroAR Que mal que me cae ésta pendeja,Yes
"@sicariozzz @erlik @DragonLadyU2 Y se le premia con una subvención por comprarse un Porsche inalcanzable para a quien se le castiga fiscalmente (sin pertenecer a ese 1%) por usar una furgoneta diesel para trabajar.
Muy simple todo a la vez que lógico y justo.
Lo de Greta Majareta debe ser contagioso.",Yes
@DalasReview Cierra el osico puta https://t.co/ijUxA5FJBI,Yes
@torradora con esa puta ni de coña @GretaThunberg maricona,Yes
@SevillaFC_Fem Hay que cambiar el tamaño del balon que son mujeres las que juegan! ;) Bueno ... mejor dicho mandemos a las jugadoras a fregar a la cocina :D https://t.co/JtpbNsR3hn,Yes
"@OlgaAlie @EstacioSEDR @louloucruz @danteperezberen @_cavica_ @LatineEtGraece @pnique @Anarcofascista1 Y tú a fregar,  mujer.",Yes
"Me gustó caleta la dirección de Greta Gerwig. La loca tiene un control sobre el montaje que es impresionante, su uso de los colores es de todo mi gusto y lo que mas me impresionó es sentir que la película tomaba rumbos diferentes dependiendo de si habían o no hombres en escena.",Yes
"@24h_tve @GretaThunberg Un loca de carretera más!!!! Tanto científico real, estudiando e investigando, y es a este ser a quién van a premiar (con incluirla ese ranking)? #NMJ",Yes
"@MetalDamned @SoySchMia @Camilo74114443 @DalasReview No conozco ninguna mediática con la que coincido, como dije en otro comentario, está lleno de feministas radicales que dan asco",Yes
"@adricultora Si, es increíble.
el ""YO""

Deberían leer un poco de Alan watts, ego death, y meditar un rato. Quizás así entendamos que no se trata de nosotros individuos, sino de nosotros como un todo.
Al menos los Dinosaurios vivieron su cambio climático sin la loca de la Greta.",Yes
"que pendeja forra la greta, igual ella no, los empresarios que la usan https://t.co/hjvhzMZrNc",Yes
"@GreenpeaceCL @FLagos_Neumann Greenpeace pesa un paquete de cabritas...con cuea.
Llega una pendeja como la greta y los vuela del mapa",Yes
@ccamacho88 El mes pasado nos reímos del cambio climático en específico de Greta La Niña loca,Yes
"Nunca he visto a tantos hombres cabreados por expresiones como ""vete a fregar"" o ""menudo polvo tienes"" dirigidas a una mujer, que por expresiones como ""no queremos rabos en nuestros baños"", dirigidas a un transfemenino
Son taaaaaaaaaaaan justicieros ellos. Se levantan toditos!",Yes
"@celia_034 Uyyyy casi. Eso hay que decirlo con un

A FREGAR!

🤣 🤣 🤣 🤣",Yes
"@GretaThunberg PEEO CÁLLATE LA PUTA BOCA SUBNORMAL, QUE TE QUEJAS Y TE PONEN UN PUTO MICRÓFONO HASTA PARA BOSTEZAR, QUE ERES TONTISIMA HIJA DEL CAPITAL",Yes
"@cronicaansiosa Coye vale es que tu insulto se quedó enterrado debajo de 500 otros. Perdóname chico. 
A ver en cuál categoría estaba?
1. Envidiosa
2. Gorda envidiosa
3. Nazi 
4. Vaya a fregar
5. Comunista
6. La pastilla",Yes
@Manu_Litoo Puta Greta ajaja,Yes
@mgsea_ Cállate puta,Yes
"@MatiasLopmas @geekguy_keith @DalasReview Las femicidas que ""debatieron"" con dalas, solo son niñas nacidas en cuna de oro de clase privilegiada que proyectan su deseo de violar en los demas. como el 100% de los ""feministas""",Yes
"El fracaso de la Cumbre del clima es normal. Si en vez de hablar del cambio climático te dedicas a hablar de la igualdad de género y traes a gente como Bardem, Alejandro Sanz o Greta Majareta a decir estupideces y palabras huecas al final no llegas a nada",Yes
@taexmiau @thxggkse callate puta,Yes
"@LaFallaras Eres una zorra, ahí lo cojas tú también",Yes
"@lopezdoriga Está niña tiene una cara de loca y doble personalidad es un títere, engaña con sus rollos. 🤮👎. @GretaThunberg",Yes
"@LaFallaras ¿Puro toxicómana? ¿Puro puta? ¿Puro loca? ¿Puro loca y puro ladrona?
Al final van a tener razón y te lo bebiste. Por eso se te olvidó lo del lenguaje inclusive. Ándate con ojo que te quitarán el carné de ""Pura"" feminista.",Yes
"""Una mocosa como esa""
https://t.co/BXdEgpvgnW",Yes
@elmundoes Anda dedícate a fregar suelos de rodillas ahora que no tienes bulto,Yes
@PaolaaMora54 @DalasReview Las fascistas mantenidas siguen queriendo justificar a las femicidas de cuna de oro y clase privilegiada que se disfrazan de feministas,Yes
@TheGrefg @Alphasniper97 Callate puta,Yes
"@LaFallaras @sanchezcastejon ¿Te imaginas que devuelven el oro que se llevaron a Moscú? O.... ¿Te imaginas que devuelven el tesoro de diamantes, joyas y oro que robaban en la guerra y que se llevaron a Méjico? Eres una puta fanática, espero que te encuentres cara a cara con el odio que desprendes.",Yes
"Tiene de todo... Manipuladoras, Fallarases, Grisos, Aliades.... Está todo el espectro que rodea al feminismo actual",Yes
Puta greta,Yes
@NachoAquinoo Cállate puta,Yes
"@AnabelAlonso_of 133 muertes, por el momento y usted no se muere de vergüenza? De verdad es tan estúpida?",Yes
"@LaFallaras Igual que tú, payasa",Yes
"@MSA_Anny @aceituno_el @eldiariodedross @Marcheese4 @Subarashiijs @mikelgonzalez66 @DalasReview @turbo_plant La pateticá sos vos por llamar ""enfermo mental"" de manera seria sin ninguna prúeba. todos esos likes y comentarios son realés, lo que es pateticó es tu gran ignorancia, y tampoco tienes prúebas contundentés de que sean bóts.",Yes
"@LaFallaras Cristina, estás enferma? O estáa loca? O quizás vienes de otro planeta? Siempre pensando en follar. Sea lo que sea, siempre acabas en el mismo",Yes
"@JorgeCabada06 @goomikoiiis ya cállate, puta",Yes
"@LaFallaras Pero q coño estás diciendo !!!! 4 de cada 10!!! Ostia puta q imbecil que eres, y mentirosa!!!!",Yes
"Trozo è loca...!! Una psicopata en potencia... YO VEO A GRETA como la versión adolescente femenina de ADOLF  HITLER, pero versión 2.0; ósea MÁS LOCA  y peligrosa....!!!!  Esa niña por los pasos que va, le saldrá psiquiátrico con camisa de fuerza incluida..... https://t.co/VCXUZqvMkF",Yes
@IrantzuVarela @Santi_ABASCAL @ivanedlm En España no se quemaba a nadie. Aprende algo de historia payasa. https://t.co/I9km7AyH6y,Yes
Puedo entender que Greta Thunberg haya conseguido que los gobiernos se percaten del cambio climático . Pero esta ni es científica ni es nada. Es una puta cria que no ha terminado la ESO y no debe encontrarse en el puesto con científicos de verdad. https://t.co/pOlfdxNIJm,Yes
@Giancarlo01X jajajajajajaja cállate puta,Yes
@EugeniodOrs_ “a fregar puta” era más corto.,Yes
@GretaThunberg MOCOSA MENTIROSA!!! MASCOTA D SOROS VIAJA EN PRIMERA CLASE!!! MASCOTA D SOROS ES ALIMENTADA COMO CERDA!!! Q CLASE D PADRES TIENE ESTA MASCOTA?? 💩💩🤮🤮🤑🤑,Yes
@ripbbri @CasiPerfecta_Ok cállate puta,Yes
"@LaFallaras @sanchezcastejon Os imaginais devolviendo el oro de Moscú, patética?",Yes
Puta de greta,Yes
@BerryBell9007 @AyuwokiHee @DalasReview @eldiariodedross A su puta madre eso si es caer bajo,Yes
"El presidente de Brazil tilda de “mocosa” a Greta Thunberg.
Pinche pendejoo jajajaja",Yes
"Querida greta, me llamo Kiwa y tengo 15años, vivo en un campamento para desplazados en Sudan del sur y he visto y leido las cosas que dices, que te han robado la infancia??, creo que vives en Suecia...,. Sin animo de molestar, hay que ser ignorante o tonta para decir algo asi.",Yes
@agossojedaa pero callate puta,Yes
"Esta es la pátetica mentira de Greta Thumberg.
La compañía ferroviaria alemana, a Greta Thunberg: «Estaría bien si dijeras cómo te atendimos en primera clase» https://t.co/Wa9QauMDuZ vía @ABC_Conocer",Yes
@FelipeCalderon @GretaThunberg pobre  se  junta con pura gente loca  como la  greta  apesrgerrrr  jajaa,Yes
@GretaThunberg que tonta eres niña!!si vinieras a mallorca te pega un infarto!!,Yes
"@LaFallaras No eres lobby.
No eres #LOBBA
Eres una #ZORRA",Yes
@VV_Sin_censura Niña boba... la Greta criolla pues...,Yes
"@LaFallaras Ni loby ,ni loba , eres payasa comunista, por cierto el comunismo está penado en la zona euro aplícate el cuento.",Yes
Y me sigue cargando la pendeja Greta pffffff,Yes
"Patetica rueda de prensa de Greta y los Garbo https://t.co/hxJWlM4cCv vía @YouTube
#COP25FRACASO #cumbredelclima #COP25Madrid2019",Yes
@nanirr17 Cállate puta que te dejo en visto,Yes
@LaFallaras @populares @CiudadanosCs Eres una loca,Yes
@LaFallaras @populares @CiudadanosCs Loca del coño,Yes
que hijas de puta,Yes
@BatGirl_2019 No te equivocas esa greta tiene cara de diabolica.. de loca de desadaptada,Yes
@LaFallaras Pero yo con lo que alucino es con la imagen de una loca yendo a la mesa de al lado a hacerle una foto al platillo de las propinas. Porque esa foto está hecha de muy cerca.,Yes
