DailyRate,EmployeeCount,EmployeeNumber,Age,Gender,Education,EducationField,JobRole,Department,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,PerformanceRating,RelationshipSatisfaction,WorkLifeBalance,BusinessTravel,DistanceFromHome,OverTime,MaritalStatus,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Attrition
621,1,776,52,Male,4,Marketing,Manager,Sales,3,2,1,3,1,4,Travel_Rarely,3,No,Married,16856,34,6,1,No
527,1,780,33,Male,4,Other,Research Scientist,Research & Development,4,3,4,3,3,2,Travel_Rarely,1,Yes,Single,2686,10,9,7,Yes
883,1,781,25,Female,1,Medical,Sales Executive,Sales,3,3,4,4,2,2,Travel_Rarely,26,No,Single,6180,6,5,1,No
954,1,783,45,Male,2,Technical Degree,Sales Representative,Sales,2,1,3,3,1,3,Travel_Rarely,2,No,Single,6632,8,7,3,No
310,1,784,23,Male,1,Medical,Research Scientist,Research & Development,1,4,3,3,4,3,Travel_Rarely,10,No,Single,3505,2,2,0,No
719,1,785,47,Female,2,Life Sciences,Sales Executive,Sales,2,4,3,3,4,3,Travel_Frequently,27,Yes,Single,6397,5,4,1,Yes
304,1,786,34,Male,3,Other,Sales Executive,Sales,4,3,4,4,3,3,Travel_Rarely,2,No,Single,6274,6,5,1,No
725,1,787,55,Male,3,Medical,Manager,Research & Development,4,3,1,3,4,3,Travel_Rarely,2,Yes,Married,19859,5,2,1,Yes
1434,1,789,36,Male,4,Life Sciences,Sales Executive,Sales,1,2,1,3,2,3,Non-Travel,8,No,Single,7587,10,7,0,No
715,1,791,52,Male,4,Medical,Research Scientist,Research & Development,4,3,4,3,1,3,Non-Travel,19,No,Married,4258,4,3,1,No
575,1,792,26,Female,2,Life Sciences,Laboratory Technician,Research & Development,1,1,4,3,1,3,Travel_Frequently,1,No,Divorced,4364,2,2,2,No
657,1,793,29,Female,3,Medical,Healthcare Representative,Research & Development,2,3,3,3,1,2,Travel_Rarely,27,No,Married,4335,8,7,1,No
1146,1,796,26,Male,3,Technical Degree,Sales Executive,Sales,4,2,1,3,3,2,Travel_Rarely,8,No,Single,5326,4,3,1,Yes
182,1,797,34,Female,4,Life Sciences,Research Scientist,Research & Development,2,4,4,3,3,3,Travel_Rarely,1,No,Single,3280,4,2,1,No
376,1,799,54,Female,4,Medical,Manufacturing Director,Research & Development,4,3,1,3,2,3,Travel_Rarely,19,Yes,Divorced,5485,5,3,1,No
829,1,800,27,Male,1,Marketing,Sales Executive,Sales,3,3,4,3,2,3,Travel_Frequently,8,No,Married,4342,4,2,1,No
571,1,802,37,Female,1,Life Sciences,Research Scientist,Research & Development,4,3,1,3,2,2,Travel_Rarely,10,Yes,Divorced,2782,5,3,4,No
240,1,803,38,Female,4,Life Sciences,Manufacturing Director,Research & Development,1,4,1,3,4,3,Travel_Frequently,2,Yes,Single,5980,15,7,4,No
121,1,804,34,Female,4,Medical,Research Scientist,Research & Development,3,2,1,3,3,3,Travel_Rarely,2,No,Single,4381,6,5,1,No
384,1,805,35,Female,4,Life Sciences,Sales Representative,Sales,1,3,4,3,2,2,Travel_Rarely,8,No,Married,2572,3,2,0,No
921,1,806,30,Male,3,Life Sciences,Laboratory Technician,Research & Development,4,1,3,4,3,3,Travel_Rarely,1,No,Married,3833,2,2,0,No
791,1,807,40,Female,2,Medical,Healthcare Representative,Research & Development,3,4,2,4,4,3,Travel_Frequently,2,No,Married,4244,8,7,3,No
1111,1,808,34,Female,2,Life Sciences,Sales Executive,Sales,3,3,1,3,2,3,Travel_Rarely,8,No,Married,6500,3,2,1,No
570,1,809,42,Male,3,Life Sciences,Manager,Research & Development,2,3,4,3,2,2,Travel_Frequently,8,No,Divorced,18430,24,7,14,No
1243,1,811,23,Male,3,Life Sciences,Laboratory Technician,Research & Development,3,4,1,4,3,3,Travel_Rarely,6,Yes,Married,1601,0,0,0,Yes
1092,1,812,24,Male,3,Life Sciences,Laboratory Technician,Research & Development,3,2,2,3,3,3,Non-Travel,9,No,Divorced,2694,1,0,0,No
1325,1,813,52,Female,4,Life Sciences,Laboratory Technician,Research & Development,4,3,3,4,2,3,Travel_Rarely,11,No,Married,3149,5,2,1,No
691,1,815,50,Male,3,Medical,Research Director,Research & Development,3,3,3,3,4,3,Travel_Rarely,2,No,Married,17639,4,3,0,No
805,1,816,29,Female,2,Life Sciences,Laboratory Technician,Research & Development,2,2,1,3,4,3,Travel_Rarely,1,Yes,Married,2319,1,0,0,Yes
213,1,817,33,Male,3,Medical,Research Director,Research & Development,3,3,3,3,4,4,Travel_Rarely,7,No,Married,11691,13,9,3,No
118,1,819,33,Female,3,Marketing,Sales Executive,Sales,1,3,1,3,3,3,Travel_Rarely,16,No,Single,5324,3,2,0,Yes
202,1,820,47,Female,2,Other,Manager,Research & Development,3,3,4,3,3,2,Travel_Rarely,2,Yes,Married,16752,26,14,3,No
676,1,823,36,Female,3,Other,Manufacturing Director,Research & Development,3,3,2,3,1,3,Travel_Rarely,1,No,Married,5228,9,7,0,No
1252,1,824,29,Male,2,Life Sciences,Research Scientist,Research & Development,3,4,3,4,3,3,Travel_Rarely,23,No,Married,2700,10,7,0,No
286,1,825,58,Male,4,Life Sciences,Research Director,Research & Development,4,3,2,3,4,3,Travel_Rarely,2,Yes,Single,19246,31,15,13,Yes
1258,1,826,35,Female,4,Life Sciences,Research Scientist,Research & Development,4,4,3,3,3,3,Travel_Rarely,1,No,Single,2506,2,2,2,No
932,1,827,42,Female,2,Life Sciences,Manufacturing Director,Research & Development,4,2,4,3,4,3,Travel_Rarely,1,Yes,Married,6062,4,3,0,No
890,1,828,28,Male,4,Medical,Research Scientist,Research & Development,3,3,3,3,4,2,Travel_Rarely,2,No,Single,4382,2,2,2,Yes
1041,1,829,36,Male,3,Human Resources,Human Resources,Human Resources,3,3,2,3,2,3,Travel_Rarely,13,No,Married,2143,5,2,0,No
859,1,830,32,Female,3,Life Sciences,Manufacturing Director,Research & Development,3,2,3,3,3,3,Travel_Rarely,4,No,Married,6162,14,13,6,No
720,1,832,40,Male,4,Medical,Laboratory Technician,Research & Development,1,2,3,3,4,3,Travel_Frequently,16,No,Single,5094,1,0,0,No
946,1,833,30,Female,3,Medical,Manufacturing Director,Research & Development,3,2,4,4,2,2,Travel_Rarely,2,Yes,Single,6877,0,0,0,No
252,1,834,45,Female,3,Life Sciences,Research Scientist,Research & Development,2,2,3,3,4,3,Travel_Rarely,2,No,Single,2274,1,0,0,No
933,1,836,42,Male,3,Life Sciences,Manufacturing Director,Research & Development,2,3,2,3,4,2,Travel_Rarely,29,No,Married,4434,9,8,7,No
471,1,837,38,Male,3,Life Sciences,Healthcare Representative,Research & Development,1,2,1,3,3,2,Travel_Frequently,12,No,Divorced,6288,4,3,1,No
702,1,838,34,Female,4,Life Sciences,Research Scientist,Research & Development,3,2,4,3,3,3,Travel_Frequently,16,No,Single,2553,5,2,1,No
1184,1,840,49,Female,3,Marketing,Sales Executive,Sales,3,3,4,3,1,4,Travel_Rarely,11,No,Married,7654,9,8,7,Yes
436,1,842,55,Male,1,Medical,Sales Executive,Sales,3,3,4,3,3,2,Travel_Rarely,2,No,Single,5160,9,7,7,Yes
589,1,843,43,Male,2,Life Sciences,Research Director,Research & Development,2,3,1,4,3,3,Travel_Rarely,14,No,Married,17159,4,1,1,No
269,1,844,27,Male,1,Technical Degree,Research Director,Research & Development,3,2,4,3,2,3,Travel_Rarely,5,Yes,Divorced,12808,9,8,0,No
950,1,845,35,Male,3,Other,Manufacturing Director,Research & Development,3,3,3,4,2,4,Travel_Rarely,7,No,Single,10221,8,5,1,No
760,1,846,28,Female,4,Marketing,Sales Executive,Sales,2,3,2,4,1,3,Travel_Rarely,2,Yes,Married,4779,8,7,7,No
829,1,847,34,Male,2,Human Resources,Human Resources,Human Resources,3,3,4,3,3,1,Travel_Rarely,3,No,Married,3737,3,2,0,No
887,1,848,26,Female,2,Medical,Research Scientist,Research & Development,3,2,3,3,1,3,Travel_Frequently,5,Yes,Married,2366,8,7,1,Yes
443,1,850,27,Male,3,Medical,Research Scientist,Research & Development,4,3,4,3,3,2,Non-Travel,3,No,Married,1706,0,0,0,No
1318,1,851,51,Female,4,Marketing,Manager,Sales,1,3,3,3,3,2,Travel_Rarely,26,No,Married,16307,20,6,4,No
625,1,852,44,Male,3,Medical,Healthcare Representative,Research & Development,4,3,2,3,4,2,Travel_Rarely,4,No,Single,5933,5,2,2,No
180,1,854,25,Male,1,Medical,Research Scientist,Research & Development,1,4,1,3,3,2,Travel_Rarely,2,No,Single,3424,4,3,0,No
586,1,855,33,Male,3,Medical,Sales Executive,Sales,1,4,1,4,1,3,Travel_Rarely,1,No,Divorced,4037,9,8,0,No
1343,1,856,35,Female,1,Medical,Research Scientist,Research & Development,3,2,1,3,4,2,Travel_Rarely,27,No,Single,2559,6,5,1,No
928,1,857,36,Male,2,Life Sciences,Sales Executive,Sales,2,3,4,3,4,2,Travel_Rarely,1,Yes,Married,6201,18,14,4,No
117,1,859,32,Male,4,Life Sciences,Sales Executive,Sales,2,3,4,3,3,2,Travel_Rarely,13,No,Divorced,4403,5,2,0,No
1012,1,861,30,Male,4,Life Sciences,Research Scientist,Research & Development,2,2,4,3,2,2,Travel_Frequently,5,No,Divorced,3761,5,4,0,No
661,1,862,53,Female,2,Marketing,Sales Executive,Sales,1,2,4,3,4,3,Travel_Rarely,7,Yes,Married,10934,5,2,0,No
930,1,864,45,Male,3,Marketing,Sales Executive,Sales,4,3,1,3,3,3,Travel_Rarely,9,Yes,Divorced,10761,5,4,0,No
638,1,865,32,Female,2,Medical,Research Scientist,Research & Development,3,4,3,3,3,2,Travel_Rarely,8,No,Married,5175,5,3,1,No
890,1,867,52,Female,4,Medical,Manufacturing Director,Research & Development,3,2,4,4,3,3,Travel_Frequently,25,No,Married,13826,9,8,0,No
342,1,868,37,Male,4,Marketing,Sales Executive,Sales,4,2,3,3,4,3,Travel_Rarely,16,No,Divorced,6334,1,0,0,No
1169,1,869,28,Male,2,Medical,Human Resources,Human Resources,2,2,4,3,4,3,Travel_Rarely,8,No,Divorced,4936,5,1,0,No
1230,1,872,22,Male,2,Life Sciences,Manufacturing Director,Research & Development,4,2,4,4,1,1,Travel_Rarely,1,No,Married,4775,2,2,2,No
986,1,874,44,Male,4,Life Sciences,Laboratory Technician,Research & Development,1,4,4,4,3,2,Travel_Rarely,8,Yes,Married,2818,3,2,0,No
1271,1,875,42,Male,1,Medical,Research Scientist,Research & Development,2,3,4,3,4,3,Travel_Frequently,2,Yes,Single,2515,2,1,2,No
1278,1,878,36,Male,3,Life Sciences,Human Resources,Human Resources,1,2,1,4,3,3,Travel_Rarely,8,No,Married,2342,5,4,0,No
141,1,879,25,Male,1,Other,Sales Executive,Sales,3,3,1,3,4,3,Travel_Rarely,3,Yes,Married,4194,5,3,0,No
607,1,880,35,Female,3,Life Sciences,Manufacturing Director,Research & Development,4,2,3,4,2,3,Travel_Rarely,9,Yes,Married,10685,17,14,5,No
130,1,881,35,Female,4,Life Sciences,Research Scientist,Research & Development,4,3,2,3,1,2,Travel_Frequently,25,Yes,Divorced,2022,10,2,7,Yes
300,1,882,32,Male,3,Life Sciences,Laboratory Technician,Research & Development,4,3,4,3,2,3,Non-Travel,1,No,Divorced,2314,3,0,0,No
583,1,885,25,Male,1,Marketing,Sales Executive,Sales,3,2,1,3,1,4,Travel_Rarely,4,No,Married,4256,5,2,0,No
1418,1,887,49,Female,3,Technical Degree,Research Scientist,Research & Development,3,3,1,3,2,3,Travel_Rarely,1,No,Married,3580,4,2,0,No
1269,1,888,24,Male,1,Life Sciences,Laboratory Technician,Research & Development,1,2,4,3,4,2,Non-Travel,4,No,Married,3162,5,2,3,No
379,1,889,32,Male,2,Life Sciences,Sales Executive,Sales,2,3,2,3,4,3,Travel_Frequently,5,No,Married,6524,10,8,5,No
395,1,893,38,Male,3,Marketing,Sales Representative,Sales,2,2,2,3,4,3,Travel_Rarely,9,No,Married,2899,2,2,1,No
1265,1,894,42,Female,3,Life Sciences,Laboratory Technician,Research & Development,3,4,4,3,2,2,Travel_Rarely,3,Yes,Married,5231,5,3,1,No
1222,1,895,31,Male,4,Life Sciences,Research Scientist,Research & Development,4,3,4,3,2,3,Travel_Rarely,11,Yes,Married,2356,6,4,0,No
341,1,896,29,Female,3,Medical,Sales Representative,Sales,2,2,3,3,3,3,Travel_Rarely,1,Yes,Divorced,2800,3,2,0,Yes
868,1,897,53,Male,3,Marketing,Sales Executive,Sales,1,3,4,3,3,3,Travel_Rarely,8,No,Married,11836,2,0,2,No
672,1,899,35,Male,3,Technical Degree,Manufacturing Director,Research & Development,4,2,2,3,1,3,Travel_Rarely,25,No,Married,10903,13,10,4,No
1231,1,900,37,Female,2,Medical,Sales Representative,Sales,3,3,4,3,2,3,Travel_Frequently,21,No,Married,2973,5,4,0,No
102,1,901,53,Female,4,Life Sciences,Research Director,Research & Development,4,3,4,3,3,3,Travel_Rarely,23,No,Single,14275,12,9,3,No
422,1,902,43,Female,3,Life Sciences,Healthcare Representative,Research & Development,4,3,4,3,2,2,Travel_Frequently,1,No,Married,5562,5,2,2,No
249,1,903,47,Female,2,Marketing,Sales Executive,Sales,3,3,4,4,1,3,Travel_Rarely,2,Yes,Married,4537,7,6,7,No
1252,1,904,37,Male,2,Medical,Sales Executive,Sales,1,3,2,3,4,3,Non-Travel,19,Yes,Single,7642,10,0,0,No
881,1,905,50,Male,4,Life Sciences,Manager,Research & Development,1,3,1,3,4,3,Non-Travel,2,No,Divorced,17924,31,6,14,No
1383,1,909,39,Female,3,Life Sciences,Human Resources,Human Resources,4,2,4,3,3,3,Travel_Rarely,2,No,Married,5204,5,4,0,No
1075,1,910,33,Male,2,Human Resources,Human Resources,Human Resources,4,3,2,3,3,4,Travel_Rarely,3,Yes,Divorced,2277,4,3,0,No
374,1,911,32,Male,4,Life Sciences,Laboratory Technician,Research & Development,1,3,4,4,3,1,Travel_Rarely,25,Yes,Single,2795,1,0,0,Yes
1086,1,912,29,Female,1,Medical,Laboratory Technician,Research & Development,1,2,4,3,3,3,Travel_Rarely,7,No,Divorced,2532,4,3,0,No
661,1,913,44,Male,2,Life Sciences,Research Scientist,Research & Development,2,3,1,3,4,3,Travel_Rarely,9,Yes,Married,2559,8,7,7,No
821,1,916,28,Male,4,Medical,Sales Executive,Sales,1,3,4,3,2,3,Travel_Rarely,5,No,Single,4908,4,2,0,No
781,1,918,58,Male,1,Life Sciences,Laboratory Technician,Research & Development,4,2,4,3,4,2,Travel_Frequently,2,Yes,Divorced,2380,1,0,0,Yes
177,1,920,43,Female,3,Life Sciences,Manufacturing Director,Research & Development,1,3,2,4,3,4,Travel_Rarely,8,No,Divorced,4765,1,0,0,No
500,1,922,20,Female,3,Medical,Sales Representative,Sales,3,2,3,3,4,2,Travel_Rarely,2,No,Single,2044,2,2,0,Yes
1427,1,923,21,Female,1,Other,Research Scientist,Research & Development,4,3,4,3,1,2,Travel_Rarely,18,No,Single,2693,1,0,0,Yes
1425,1,924,36,Male,1,Life Sciences,Healthcare Representative,Research & Development,3,3,4,3,1,2,Travel_Rarely,14,Yes,Married,6586,16,8,4,No
1454,1,925,47,Female,4,Life Sciences,Sales Representative,Sales,4,2,4,3,1,2,Travel_Rarely,2,Yes,Single,3294,3,2,1,No
617,1,926,22,Female,1,Life Sciences,Manufacturing Director,Research & Development,2,3,3,3,1,4,Travel_Rarely,3,Yes,Married,4171,3,2,0,Yes
1085,1,927,41,Female,4,Life Sciences,Laboratory Technician,Research & Development,2,1,4,3,3,2,Travel_Rarely,2,Yes,Divorced,2778,7,7,1,Yes
995,1,930,28,Female,3,Medical,Research Scientist,Research & Development,3,3,3,3,2,3,Travel_Rarely,9,No,Divorced,2377,2,2,2,No
1122,1,932,39,Male,3,Medical,Laboratory Technician,Research & Development,4,3,1,4,4,1,Travel_Rarely,6,Yes,Married,2404,2,2,2,Yes
618,1,933,27,Female,3,Life Sciences,Research Scientist,Research & Development,2,3,3,3,3,3,Travel_Rarely,4,No,Single,2318,1,1,0,No
546,1,934,34,Male,3,Life Sciences,Laboratory Technician,Research & Development,2,3,2,3,2,3,Travel_Rarely,10,No,Divorced,2008,1,0,1,No
462,1,936,42,Female,2,Medical,Sales Executive,Sales,3,2,3,3,1,3,Travel_Rarely,14,No,Single,6244,5,4,0,No
1198,1,939,33,Male,4,Other,Research Scientist,Research & Development,3,2,1,3,2,3,Travel_Rarely,1,Yes,Single,2799,3,2,0,No
1272,1,940,58,Female,3,Technical Degree,Healthcare Representative,Research & Development,3,2,2,3,4,3,Travel_Rarely,5,Yes,Divorced,10552,6,0,0,No
154,1,941,31,Male,4,Life Sciences,Sales Representative,Sales,2,2,3,3,2,4,Travel_Rarely,7,No,Married,2329,7,7,5,No
1137,1,942,35,Female,1,Life Sciences,Healthcare Representative,Research & Development,4,3,4,4,4,1,Travel_Rarely,21,Yes,Married,4014,10,6,0,No
527,1,944,49,Female,2,Other,Laboratory Technician,Research & Development,1,3,2,3,3,2,Travel_Rarely,8,No,Married,7403,26,9,1,No
1469,1,945,48,Male,4,Medical,Research Scientist,Research & Development,4,3,3,3,1,2,Travel_Rarely,20,No,Married,2259,0,0,0,No
1188,1,947,31,Female,2,Marketing,Sales Executive,Sales,4,3,3,3,4,2,Non-Travel,20,No,Married,6932,9,8,0,No
188,1,949,36,Male,4,Other,Research Scientist,Research & Development,2,3,4,3,3,3,Travel_Rarely,7,No,Single,4678,6,2,0,No
1333,1,950,38,Female,3,Technical Degree,Research Director,Research & Development,4,3,1,3,2,3,Travel_Rarely,1,No,Married,13582,15,12,5,No
1184,1,951,32,Female,3,Life Sciences,Laboratory Technician,Research & Development,3,2,2,4,3,3,Non-Travel,1,No,Married,2332,3,0,0,No
867,1,952,25,Male,2,Marketing,Sales Representative,Sales,3,2,2,3,3,3,Travel_Rarely,19,Yes,Married,2413,1,0,0,Yes
658,1,954,40,Male,4,Marketing,Sales Executive,Sales,1,2,2,3,2,2,Travel_Rarely,10,No,Divorced,9705,1,0,0,No
1283,1,956,26,Male,3,Medical,Sales Executive,Sales,3,2,1,3,2,3,Travel_Frequently,1,No,Single,4294,7,7,0,No
263,1,957,41,Male,3,Medical,Laboratory Technician,Research & Development,4,3,1,3,3,3,Travel_Rarely,6,Yes,Single,4721,18,13,2,No
938,1,958,36,Male,4,Medical,Laboratory Technician,Research & Development,3,3,3,4,3,3,Travel_Rarely,2,No,Single,2519,11,8,3,No
419,1,959,19,Male,3,Other,Sales Representative,Sales,4,2,2,3,2,4,Travel_Rarely,21,Yes,Single,2121,1,0,0,Yes
129,1,960,20,Male,3,Technical Degree,Laboratory Technician,Research & Development,1,3,1,3,2,3,Travel_Rarely,4,No,Single,2973,1,0,0,Yes
616,1,961,31,Female,3,Medical,Healthcare Representative,Research & Development,4,3,4,3,3,1,Travel_Rarely,12,Yes,Married,5855,9,7,8,No
1469,1,964,40,Male,4,Medical,Research Scientist,Research & Development,4,3,2,3,4,3,Travel_Frequently,9,Yes,Divorced,3617,1,1,0,No
498,1,966,32,Female,4,Medical,Manufacturing Director,Research & Development,3,3,1,3,3,4,Travel_Rarely,3,No,Married,6725,8,7,6,No
530,1,967,36,Male,1,Life Sciences,Sales Executive,Sales,3,2,4,3,1,3,Travel_Rarely,3,Yes,Married,10325,16,7,3,Yes
1069,1,969,33,Female,3,Life Sciences,Healthcare Representative,Research & Development,2,2,4,3,1,3,Travel_Rarely,1,No,Single,6949,5,0,1,No
625,1,970,37,Male,4,Life Sciences,Sales Executive,Sales,1,2,3,3,3,1,Travel_Rarely,1,No,Married,10609,14,1,11,Yes
805,1,972,45,Male,2,Life Sciences,Laboratory Technician,Research & Development,3,3,2,3,2,2,Non-Travel,4,No,Married,4447,9,7,0,No
1404,1,974,29,Female,3,Technical Degree,Sales Representative,Sales,3,3,4,3,2,3,Travel_Frequently,20,No,Married,2157,3,1,0,No
1219,1,975,35,Female,3,Medical,Sales Executive,Sales,3,3,3,3,2,3,Travel_Rarely,18,No,Married,4601,5,2,1,No
1053,1,976,52,Male,2,Life Sciences,Manager,Research & Development,4,3,4,3,2,2,Travel_Rarely,1,No,Married,17099,9,8,7,No
289,1,977,58,Male,3,Technical Degree,Research Scientist,Research & Development,4,3,3,4,1,3,Travel_Rarely,2,No,Single,2479,1,0,0,Yes
1376,1,981,53,Male,2,Medical,Manager,Sales,3,3,3,3,3,4,Travel_Rarely,2,No,Divorced,14852,17,13,15,No
231,1,982,30,Male,2,Other,Sales Executive,Sales,3,3,3,3,1,4,Travel_Rarely,8,No,Divorced,7264,8,4,7,No
152,1,983,38,Female,3,Technical Degree,Sales Executive,Sales,3,3,4,3,2,3,Non-Travel,10,Yes,Single,5666,5,3,1,No
882,1,984,35,Male,4,Life Sciences,Sales Executive,Sales,4,3,4,3,2,3,Travel_Rarely,3,No,Divorced,7823,10,9,0,No
903,1,985,39,Male,5,Life Sciences,Sales Executive,Sales,1,4,3,3,4,3,Travel_Rarely,2,No,Single,7880,8,7,0,No
1479,1,986,40,Female,3,Life Sciences,Sales Executive,Sales,2,4,2,3,4,2,Non-Travel,24,Yes,Single,13194,1,0,0,Yes
1379,1,987,47,Male,4,Medical,Manufacturing Director,Research & Development,3,4,3,3,3,4,Travel_Frequently,16,Yes,Divorced,5067,19,10,2,No
1229,1,990,36,Male,4,Technical Degree,Sales Executive,Sales,1,3,4,3,4,3,Non-Travel,8,No,Divorced,5079,7,7,0,No
335,1,991,31,Male,2,Medical,Research Scientist,Research & Development,3,2,1,4,1,3,Non-Travel,9,Yes,Single,2321,3,2,1,Yes
722,1,992,33,Male,3,Life Sciences,Manager,Sales,4,3,3,3,4,3,Non-Travel,17,No,Single,17444,10,8,6,No
906,1,994,29,Female,3,Life Sciences,Research Scientist,Research & Development,4,2,1,4,3,3,Travel_Rarely,10,Yes,Single,2404,0,0,0,Yes
461,1,995,33,Female,1,Life Sciences,Research Scientist,Research & Development,2,3,4,3,1,3,Travel_Rarely,13,No,Single,3452,3,2,0,No
974,1,996,45,Female,4,Medical,Laboratory Technician,Research & Development,4,3,4,3,4,3,Travel_Rarely,1,No,Divorced,2270,5,3,0,No
1126,1,997,50,Male,2,Medical,Research Director,Research & Development,4,3,4,4,3,2,Travel_Rarely,1,No,Divorced,17399,5,4,1,No
827,1,998,33,Female,4,Other,Healthcare Representative,Research & Development,3,4,2,3,1,3,Travel_Frequently,1,Yes,Married,5488,6,5,1,No
840,1,999,41,Male,3,Medical,Research Director,Research & Development,1,3,3,3,2,4,Travel_Frequently,9,No,Divorced,19419,18,16,0,No
1134,1,1001,27,Female,4,Technical Degree,Laboratory Technician,Research & Development,3,3,2,3,2,3,Travel_Rarely,16,No,Married,2811,2,2,2,No
248,1,1002,45,Male,2,Life Sciences,Laboratory Technician,Research & Development,4,3,1,3,3,3,Non-Travel,23,Yes,Married,3633,9,8,0,No
955,1,1003,47,Female,2,Life Sciences,Sales Executive,Sales,4,3,4,3,3,3,Travel_Rarely,4,Yes,Single,4163,9,0,0,No
138,1,1004,30,Female,3,Life Sciences,Research Scientist,Research & Development,1,3,3,3,2,3,Travel_Rarely,22,Yes,Married,2132,5,2,0,Yes
939,1,1005,50,Male,3,Life Sciences,Manufacturing Director,Research & Development,4,3,3,3,4,3,Travel_Rarely,24,Yes,Married,13973,12,11,1,No
1391,1,1006,38,Male,1,Medical,Research Scientist,Research & Development,3,3,3,3,2,2,Travel_Frequently,10,No,Married,2684,2,1,0,No
566,1,1007,46,Male,2,Medical,Manufacturing Director,Research & Development,4,3,3,3,2,3,Travel_Rarely,7,No,Divorced,10845,8,7,0,No
1206,1,1009,24,Female,1,Medical,Manufacturing Director,Research & Development,4,2,3,3,2,3,Travel_Rarely,17,No,Divorced,4377,4,2,3,No
622,1,1010,35,Male,4,Other,Laboratory Technician,Research & Development,3,2,2,4,4,1,Travel_Rarely,14,Yes,Divorced,3743,4,2,0,Yes
853,1,1011,31,Female,1,Life Sciences,Manufacturing Director,Research & Development,3,3,1,3,3,3,Travel_Frequently,1,No,Married,4148,4,3,0,No
287,1,1012,18,Male,2,Life Sciences,Research Scientist,Research & Development,2,3,4,3,4,3,Non-Travel,5,No,Single,1051,0,0,0,No
1441,1,1013,54,Female,3,Technical Degree,Manufacturing Director,Research & Development,3,3,3,3,3,3,Travel_Rarely,17,No,Married,10739,10,7,0,No
583,1,1014,35,Female,4,Medical,Healthcare Representative,Research & Development,3,3,3,3,3,2,Travel_Rarely,25,Yes,Divorced,10388,16,10,10,No
153,1,1015,30,Female,2,Life Sciences,Research Director,Research & Development,2,4,1,3,3,2,Travel_Rarely,8,Yes,Married,11416,8,7,1,No
1097,1,1016,20,Female,3,Medical,Research Scientist,Research & Development,4,2,1,3,1,3,Travel_Rarely,11,Yes,Single,2600,1,0,0,Yes
109,1,1017,30,Female,3,Medical,Laboratory Technician,Research & Development,2,3,2,3,1,3,Travel_Frequently,5,No,Single,2422,3,2,1,Yes
1066,1,1018,26,Male,2,Medical,Manufacturing Director,Research & Development,4,4,4,3,2,3,Travel_Rarely,2,No,Married,5472,8,7,1,No
