Age,Job,Marital_Status,Education,Has_Credit,Housing_Loan,Personal_Loan,Contact,Duraction_Contact,Number_Contacts,Prev_Outcome,Employment_VarRate,Consumer_PriceIndex,Consumer_Confidence,Month_Rate,Employees,Client_Subscribed
30,blue-collar,single,high school,no,no,no,telephone,71,1,nonexistent,1.4,93.918,-42.7,4.956,5228.1,no
33,services,married,high school,no,no,no,telephone,146,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,admin,divorced,high school,no,no,no,cellular,290,1,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
41,admin,divorced,high school,no,no,no,cellular,620,1,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
43,services,married,high school,no,no,no,telephone,77,1,nonexistent,1.1,93.994,-36.4,4.857,5191,no
63,retired,married,high school,no,no,no,cellular,1386,1,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,no
27,student,single,high school,no,no,no,cellular,64,2,failure,-1.8,92.893,-46.2,1.354,5099.1,no
58,admin,married,high school,no,no,no,cellular,528,1,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
31,unemployed,married,high school,yes,no,no,cellular,111,2,failure,-0.1,93.2,-42,4.153,5195.8,no
42,retired,divorced,illiterate,no,no,no,cellular,146,4,nonexistent,-2.9,92.201,-31.4,0.834,5076.2,no
31,services,divorced,professional,no,no,no,cellular,68,1,failure,-0.1,93.2,-42,4.153,5195.8,no
36,technician,divorced,professional,no,no,no,telephone,446,1,nonexistent,1.1,93.994,-36.4,4.856,5191,no
44,services,married,professional,no,no,no,cellular,341,2,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
43,management,married,professional,no,no,no,cellular,257,2,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
44,entrepreneur,married,professional,no,no,no,telephone,259,1,nonexistent,1.1,93.994,-36.4,4.858,5191,no
37,technician,divorced,professional,no,no,no,telephone,374,1,nonexistent,1.1,93.994,-36.4,4.856,5191,no
46,blue-collar,married,professional,no,no,no,cellular,383,1,nonexistent,-1.1,94.767,-50.8,1.028,4963.6,no
44,technician,married,professional,no,no,no,telephone,124,3,nonexistent,1.1,93.994,-36.4,4.864,5191,no
41,technician,married,professional,no,no,no,telephone,92,1,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,technician,married,professional,no,no,no,cellular,711,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
35,technician,married,professional,no,no,no,cellular,126,4,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
27,technician,married,professional,no,no,no,cellular,102,9,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
54,admin,married,professional,no,no,no,cellular,1868,2,success,-1.1,94.767,-50.8,1.035,4963.6,yes
59,technician,married,professional,no,no,no,cellular,1207,4,failure,-1.7,94.055,-39.8,0.742,4991.6,yes
46,admin,married,professional,no,no,no,cellular,609,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
33,technician,married,professional,no,no,no,telephone,191,4,nonexistent,1.1,93.994,-36.4,4.86,5191,no
41,technician,married,professional,no,no,yes,cellular,898,2,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
29,technician,married,professional,no,no,no,telephone,886,3,nonexistent,1.1,93.994,-36.4,4.864,5191,yes
34,technician,married,professional,no,no,no,cellular,83,2,failure,-1.8,92.893,-46.2,1.313,5099.1,no
29,blue-collar,married,professional,no,no,no,telephone,34,8,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
30,technician,single,professional,no,no,no,cellular,136,2,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,technician,married,professional,no,no,no,cellular,285,1,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
36,technician,single,professional,no,no,no,cellular,146,2,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
27,admin,married,professional,no,no,no,cellular,584,1,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
42,technician,married,professional,no,no,no,cellular,96,1,failure,-2.9,92.201,-31.4,0.879,5076.2,no
34,technician,married,professional,no,no,yes,telephone,388,2,nonexistent,1.1,93.994,-36.4,4.855,5191,no
24,technician,single,professional,no,no,no,telephone,240,4,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
58,blue-collar,married,professional,no,no,no,telephone,15,12,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
59,retired,divorced,professional,no,no,no,cellular,69,1,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
55,retired,divorced,professional,no,no,yes,telephone,217,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
31,technician,married,professional,no,no,no,telephone,257,2,nonexistent,1.1,93.994,-36.4,4.858,5191,no
34,technician,single,professional,no,no,no,cellular,468,1,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
39,technician,married,professional,no,no,no,telephone,83,2,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
50,technician,married,professional,no,no,no,telephone,121,2,nonexistent,1.1,93.994,-36.4,4.859,5191,no
30,blue-collar,single,professional,no,no,no,cellular,165,1,failure,-1.8,93.876,-40,0.668,5008.7,no
38,admin,single,professional,no,no,no,telephone,160,1,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,technician,married,professional,no,no,yes,telephone,63,1,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
77,retired,divorced,professional,no,no,no,cellular,258,1,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no
48,technician,divorced,professional,no,no,no,cellular,69,1,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
27,technician,single,professional,no,no,no,telephone,148,1,nonexistent,1.1,93.994,-36.4,4.857,5191,no
59,retired,married,professional,no,no,no,telephone,422,3,nonexistent,1.1,93.994,-36.4,4.86,5191,no
49,unemployed,married,professional,no,no,no,cellular,317,1,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
35,technician,married,professional,no,no,no,telephone,200,3,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
43,blue-collar,single,professional,no,no,no,telephone,133,1,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
48,technician,married,professional,no,no,no,cellular,288,1,failure,-1.7,94.215,-40.3,0.876,4991.6,no
30,self-employed,married,professional,no,no,no,cellular,34,2,failure,-1.8,92.893,-46.2,1.291,5099.1,no
56,unemployed,married,professional,no,no,no,cellular,1551,1,failure,-3.4,92.379,-29.8,0.762,5017.5,no
50,self-employed,married,professional,no,no,no,cellular,73,7,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
27,student,single,professional,no,no,no,telephone,72,1,nonexistent,-0.1,93.2,-42,4.245,5195.8,no
53,technician,married,professional,no,no,no,telephone,332,1,nonexistent,1.1,93.994,-36.4,4.856,5191,no
31,technician,single,professional,no,no,no,cellular,122,2,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
34,technician,married,professional,no,no,no,cellular,123,1,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,no
53,technician,married,professional,no,no,no,telephone,260,1,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,technician,single,professional,no,no,yes,telephone,114,2,nonexistent,1.1,93.994,-36.4,4.858,5191,no
31,technician,single,professional,no,no,no,telephone,141,2,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
53,admin,married,professional,no,no,no,cellular,217,2,success,-2.9,92.963,-40.8,1.26,5076.2,no
40,technician,married,professional,no,no,no,telephone,26,1,nonexistent,1.1,93.994,-36.4,4.856,5191,no
21,student,single,professional,no,no,no,telephone,250,1,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no
45,admin,single,professional,no,no,no,telephone,265,4,nonexistent,1.1,93.994,-36.4,4.857,5191,no
55,technician,married,professional,no,no,yes,cellular,543,3,failure,-1.8,92.893,-46.2,1.25,5099.1,no
29,technician,married,professional,no,no,no,telephone,492,2,nonexistent,1.1,93.994,-36.4,4.856,5191,no
46,technician,married,professional,no,no,no,cellular,64,3,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
46,technician,divorced,professional,no,no,no,cellular,231,3,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
43,technician,married,professional,no,no,no,telephone,265,2,nonexistent,1.1,93.994,-36.4,4.864,5191,no
39,technician,married,professional,no,no,no,telephone,273,2,nonexistent,1.1,93.994,-36.4,4.856,5191,no
43,technician,married,professional,no,no,no,cellular,460,1,failure,-1.8,93.876,-40,0.699,5008.7,yes
33,technician,married,professional,no,no,no,telephone,220,4,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
46,blue-collar,married,professional,no,no,no,telephone,247,1,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,entrepreneur,married,professional,no,no,no,telephone,400,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,technician,married,professional,no,no,yes,telephone,247,2,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
42,technician,married,professional,no,no,no,cellular,295,1,success,-1.7,94.027,-38.3,0.899,4991.6,yes
38,admin,married,professional,no,no,no,cellular,182,3,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
31,technician,married,professional,no,no,no,telephone,157,5,nonexistent,1.1,93.994,-36.4,4.857,5191,no
56,retired,married,professional,no,no,no,cellular,135,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
35,admin,married,professional,no,no,no,cellular,139,1,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
43,management,married,professional,no,no,no,telephone,764,3,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30,technician,single,professional,no,no,no,cellular,125,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
39,technician,married,professional,no,no,no,cellular,77,1,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32,blue-collar,married,professional,no,no,no,telephone,278,2,nonexistent,1.1,93.994,-36.4,4.864,5191,no
24,technician,single,professional,no,no,no,cellular,582,2,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35,technician,married,professional,no,no,no,cellular,225,2,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
56,technician,married,professional,no,no,no,cellular,51,2,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
55,technician,married,professional,no,no,no,cellular,182,1,failure,-0.1,93.2,-42,4.021,5195.8,no
31,admin,married,professional,no,no,yes,cellular,367,2,failure,-3,92.713,-33,0.709,5023.5,yes
28,admin,single,professional,no,no,yes,telephone,253,1,nonexistent,1.4,94.465,-41.8,4.955,5228.1,no
41,technician,married,professional,no,no,no,telephone,348,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,technician,single,professional,no,no,no,cellular,275,1,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
33,technician,married,professional,no,no,yes,telephone,46,1,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
41,technician,married,professional,no,no,no,cellular,219,1,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
39,blue-collar,married,professional,no,no,no,telephone,87,5,nonexistent,1.1,93.994,-36.4,4.858,5191,no
45,technician,married,professional,no,no,no,telephone,20,5,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,services,married,professional,no,no,no,cellular,291,1,failure,-1.1,94.601,-49.5,0.977,4963.6,no
39,technician,married,professional,no,no,no,telephone,171,1,nonexistent,-0.1,93.798,-40.4,4.921,5195.8,yes
37,admin,single,professional,no,no,no,cellular,223,1,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
29,student,single,professional,no,no,no,telephone,232,2,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
31,technician,married,professional,no,no,no,cellular,3643,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
50,technician,divorced,professional,no,no,no,cellular,73,2,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
49,housemaid,married,professional,no,no,no,telephone,565,1,nonexistent,1.1,93.994,-36.4,4.86,5191,no
43,technician,divorced,professional,no,no,no,telephone,644,1,nonexistent,1.1,93.994,-36.4,4.86,5191,no
40,blue-collar,married,professional,no,no,yes,cellular,80,1,failure,-0.1,93.2,-42,4.191,5195.8,no
39,technician,single,professional,no,no,no,telephone,206,1,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
44,blue-collar,single,professional,no,no,no,cellular,123,2,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no
24,technician,divorced,professional,no,no,no,cellular,332,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
39,technician,single,professional,no,no,no,cellular,71,1,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36,technician,single,professional,no,no,no,cellular,54,4,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
56,retired,married,professional,no,no,no,cellular,139,2,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
52,retired,divorced,professional,no,no,no,cellular,867,2,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
49,technician,married,professional,no,no,no,telephone,77,1,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
31,technician,married,professional,no,no,no,telephone,258,2,nonexistent,1.1,93.994,-36.4,4.855,5191,no
31,blue-collar,married,professional,no,no,no,telephone,70,8,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
60,blue-collar,married,professional,no,no,no,telephone,59,3,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,technician,divorced,professional,no,no,no,cellular,279,4,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
33,technician,married,professional,no,no,no,cellular,335,3,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
54,housemaid,married,professional,no,no,no,telephone,187,2,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
42,technician,married,professional,no,no,no,cellular,377,1,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,yes
30,admin,married,professional,no,no,no,cellular,399,1,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
37,blue-collar,single,professional,no,no,no,cellular,94,3,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
29,technician,married,professional,no,no,no,telephone,64,1,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,technician,married,professional,no,no,no,telephone,96,1,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,technician,married,professional,no,no,no,telephone,183,9,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
65,technician,married,professional,no,no,no,cellular,263,1,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
32,admin,single,professional,no,no,yes,cellular,6,4,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
39,technician,single,professional,no,no,no,cellular,617,2,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
56,technician,married,professional,no,no,no,cellular,196,2,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
46,technician,divorced,professional,no,no,no,cellular,78,1,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
37,unemployed,single,professional,no,no,no,telephone,394,2,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
59,retired,married,professional,no,no,no,cellular,218,3,success,-1.7,94.027,-38.3,0.905,4991.6,yes
33,technician,single,professional,no,no,no,cellular,266,2,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30,student,single,professional,no,no,no,cellular,162,2,failure,-1.1,94.199,-37.5,0.879,4963.6,no
29,student,single,professional,no,no,no,cellular,95,2,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
46,technician,married,professional,no,no,no,cellular,163,2,nonexistent,-1.8,92.843,-50,1.614,5099.1,no
35,technician,single,professional,no,no,no,cellular,161,1,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
48,technician,married,professional,no,no,yes,telephone,200,2,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no
29,technician,single,professional,no,no,yes,cellular,127,1,success,-1.1,94.767,-50.8,1.04,4963.6,no
54,entrepreneur,married,professional,no,no,no,cellular,1855,1,nonexistent,-0.1,93.2,-42,4.153,5195.8,yes
32,technician,divorced,professional,no,no,yes,cellular,75,1,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
34,entrepreneur,single,professional,no,no,no,telephone,76,2,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
31,unemployed,single,professional,no,no,no,telephone,20,12,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,blue-collar,single,professional,no,no,no,cellular,109,11,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
29,technician,married,professional,no,no,no,cellular,294,2,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
37,technician,married,professional,no,no,yes,cellular,674,3,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
32,technician,married,professional,no,no,no,telephone,293,2,nonexistent,1.1,93.994,-36.4,4.858,5191,no
32,blue-collar,married,professional,no,no,no,telephone,1119,1,nonexistent,1.1,93.994,-36.4,4.855,5191,yes
40,technician,married,professional,no,no,no,telephone,179,2,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
32,technician,married,professional,no,no,no,cellular,67,4,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
51,technician,married,professional,no,no,no,cellular,221,9,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
50,unemployed,married,professional,no,no,no,cellular,74,3,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
30,blue-collar,married,professional,no,no,no,cellular,1357,4,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
49,blue-collar,married,professional,no,no,no,cellular,118,1,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
28,technician,single,professional,no,no,no,cellular,116,1,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
34,technician,married,professional,no,no,no,cellular,126,2,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
45,blue-collar,married,professional,no,no,no,cellular,398,1,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
44,technician,married,professional,no,no,no,telephone,171,1,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
43,technician,married,professional,no,no,no,telephone,119,2,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
48,unemployed,married,professional,no,no,no,telephone,360,1,success,-1.8,93.876,-40,0.682,5008.7,yes
32,technician,married,professional,no,no,yes,cellular,183,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,technician,married,professional,no,no,no,cellular,688,2,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,yes
35,technician,married,professional,no,no,no,cellular,427,3,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
52,self-employed,single,professional,no,no,yes,cellular,139,1,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
46,technician,single,professional,no,no,no,cellular,128,1,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
37,blue-collar,single,professional,no,no,no,cellular,54,1,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
34,technician,divorced,professional,no,no,no,telephone,91,1,nonexistent,1.1,93.994,-36.4,4.859,5191,no
31,technician,married,professional,no,no,no,cellular,551,3,failure,-1.8,93.075,-47.1,1.466,5099.1,no
31,services,married,professional,no,no,no,cellular,627,3,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
35,technician,divorced,professional,no,no,no,cellular,66,1,failure,-1.7,94.055,-39.8,0.739,4991.6,no
40,unemployed,married,professional,no,no,yes,telephone,91,1,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,yes
36,technician,married,professional,no,no,no,telephone,151,1,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
66,retired,married,professional,no,no,yes,cellular,525,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
46,services,married,professional,no,no,no,telephone,75,3,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,technician,married,professional,no,no,no,cellular,119,1,nonexistent,-1.8,92.843,-50,1.757,5099.1,no
38,technician,married,professional,no,no,no,telephone,101,1,nonexistent,1.1,93.994,-36.4,4.856,5191,no
40,technician,married,professional,no,no,no,telephone,92,6,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
33,technician,divorced,professional,no,no,no,telephone,85,4,nonexistent,1.1,93.994,-36.4,4.859,5191,no
33,management,married,professional,no,no,no,cellular,578,1,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
58,retired,married,professional,no,no,no,cellular,577,1,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
